MJD,X_ECI,Y_ECI,Z_ECI,VX_ECI,VY_ECI,VZ_ECI,
59353.050266203703359,-3729287.019071593880653,-4508666.743511055596173,-5031554.428060720674694,5483.672040702094819,605.143315964820658,-4604.037032995921436,
59353.050960648200999,-3394624.570605085697025,-4465349.189068682491779,-5299792.466916638426483,5668.837370989312149,838.391540384226801,-4334.912046945738439,
59353.051655092596775,-3049380.733964550308883,-4408113.029147285036743,-5551474.189319064840674,5836.294709914324812,1068.976607197669409,-4052.304297777840475,
59353.052349536999827,-2694633.676823867484927,-4337139.594684964045882,-5785817.039049634709954,5985.530498740793519,1296.182213768323891,-3757.100724207509757,
59353.053043981497467,-2331490.673505368642509,-4252652.860317209735513,-6002092.829070079140365,6116.088363294871669,1519.303506063478608,-3450.226107123763995,
59353.053738425900519,-1961084.633673140779138,-4154918.697818392887712,-6199629.920635322108865,6227.570302503280800,1737.649193960296316,-3132.640096034203907,
59353.054432870398159,-1584570.571166851790622,-4044243.996004586108029,-6377815.221529862843454,6319.637665159502831,1950.543620530465887,-2805.334171076043276,
59353.055127314801211,-1203122.017752584535629,-3920975.662814268842340,-6536096.008417607285082,6392.011960325450673,2157.328781315721244,-2469.328526686195801,
59353.055821759298851,-817927.395366888842545,-3785499.511846579611301,-6673981.548277221620083,6444.475454721260576,2357.366258355973514,-2125.668870834625068,
59353.056516203701904,-430186.355721686501056,-3638239.023191704880446,-6791044.537905069068074,6476.871543021279649,2550.039021373146170,-1775.423193791849826,
59353.057210648097680,-41106.107434211691725,-3479654.020443640183657,-6886922.341444039717317,6489.104959572935513,2734.753100226580955,-1419.678602571051897,
59353.057905092602596,348102.267381135723554,-3310239.230206299573183,-6961318.044934615492821,6481.141928140410528,2910.939201646548099,-1059.538183242992318,
59353.058599536998372,736227.506234773434699,-3130522.756088952999562,-7014001.317886245436966,6453.010196155952144,3078.054333468999175,-696.117793014557606,
59353.059293981503288,1122061.855303201824427,-2941064.454191172495484,-7044809.082840858958662,6404.798856958937904,3235.583346086018537,-330.542779872637709,
59353.059988425899064,1504404.736091574653983,-2742454.216176645830274,-7053645.987891076132655,6336.658006585456860,3383.040373536744937,36.055257111300179,
59353.060682870396704,1882066.395791976014152,-2535310.175766008906066,-7040484.684165362268686,6248.798309841493392,3519.970188020349724,402.541678662918628,
59353.061377314799756,2253871.526878044009209,-2320276.826795302797109,-7005365.910250672139227,6141.490456080421609,3645.949542861739246,767.782070412592816,
59353.062071759297396,2618662.845577717758715,-2098023.064820091240108,-6948398.378531276248395,6015.064435283964485,3760.588441485852854,1130.645572371469825,
59353.062766203700448,2975304.621870331466198,-1869240.158899905392900,-6869758.465428663417697,5869.908593600375752,3863.531322170517797,1490.008220859559060,
59353.063460648103501,3322686.152091664262116,-1634639.653392043197528,-6769689.694524243474007,5706.468516806040498,3954.458106103241334,1844.756224786970506,
59353.064155092601140,3659725.152445735409856,-1394951.207772712456062,-6648502.031520443037152,5525.245813686328802,4033.085167330709737,2193.789168140458969,
59353.064849536996917,3985371.085488658864051,-1150920.380600641714409,-6506570.987064782530069,5326.796809015158033,4099.166246192747167,2536.023227655450683,
59353.065543981501833,4298608.397572198882699,-903306.366660303785466,-6344336.518391838297248,5111.731054393919294,4152.493279973953577,2870.394426861596912,
59353.066238425897609,4598459.663271404802799,-652879.678401857614517,-6162301.749775036238134,4880.709671306251948,4192.897093836794738,3195.861844472759003,
59353.066932870402525,4883988.629685999825597,-400419.801089972024783,-5961031.488773443736136,4634.443572229017263,4220.248003665520628,3511.410768027198174,
59353.067627314798301,5154303.141143072396517,-146712.797798611398321,-5741150.558233957737684,4373.691548978924402,4234.456351701087442,3816.055835799995748,
59353.068321759303217,5408557.956267721019685,107451.097125767293619,-5503341.949073043651879,4099.258164044943442,4235.472948961037218,4108.844162119419707,
59353.069016203698993,5645957.424977964721620,361279.924603847030085,-5248344.768771849572659,3811.991460746397479,4223.289402190659530,4388.858416054960799,
59353.069710648102046,5865758.018248010426760,613982.445662235724740,-4976952.025569733232260,3512.780463313604287,4197.938282026676461,4655.219818536471394,
59353.070405092599685,6067270.715803645551205,864770.609782087150961,-4690008.226366999559104,3202.552527294137690,4159.493162652382125,4907.090999780452876,
59353.071099537002738,6249863.217517617158592,1112862.006003338377923,-4388406.808266415260732,2882.270554981039822,4108.068504376615238,5143.678737993673167,
59353.071793981500377,6412961.990778940729797,1357482.313669513212517,-4073087.412778843659908,2552.930104913429204,4043.819423175066277,5364.236528294227355,
59353.072488425903430,6556054.145560184493661,1597867.729460720205680,-3745033.007675822824240,2215.556435702374074,3966.941335961663299,5568.067043767862742,
59353.073182870401070,6678689.120509168133140,1833267.372831664048135,-3405266.867455037310719,1871.201459180471375,3877.669505911898796,5754.524503710576028,
59353.073877314796846,6780480.188312243670225,2062945.660109365358949,-3054849.407435446977615,1520.940560854414343,3776.278478366544732,5923.016964143587757,
59353.074571759301762,6861105.766525712795556,2286184.642844753339887,-2694874.892453833017498,1165.869235941592478,3663.081381549670368,6073.008492706675497,
59353.075266203697538,6920310.518936096690595,2502286.296208340208977,-2326468.010132042225450,807.099554837254459,3538.429048310856160,6204.021129901738277,
59353.075960648202454,6957906.239875997416675,2710574.750417746137828,-1950780.343699439661577,445.756564382585736,3402.708996452974134,6315.636626468531176,
59353.076655092598230,6973772.523702198639512,2910398.458546721376479,-1568986.743375024292618,82.974653361135893,3256.344281826010956,6407.497961834320449,
59353.077349537001282,6967857.219145401380956,3101132.295704158954322,-1182281.606308584799990,-280.106125688963573,3099.792257045274255,6479.310696653463310,
59353.078043981498922,6940176.652017761021852,3282179.568459636531770,-791875.092046969803050,-642.343796847210911,2933.543198249793932,6530.844142475075387,
59353.078738425901975,6890815.631395090371370,3452973.951924893539399,-398989.260556527355220,-1002.598258269699272,2758.118771097566878,6561.932368528648112,
59353.079432870399614,6819927.217512681148946,3612981.320593963842839,-4854.167756965496665,-1359.735197225705406,2574.070270738306590,6572.474966751833563,
59353.080127314802667,6727732.258544355630875,3761701.466234144754708,389296.085418790171389,-1712.630000014415828,2381.976700567258376,6562.437458808481097,
59353.080821759300306,6614518.693775209598243,3898669.702202101703733,782227.308443728485145,-2060.171554736300550,2182.442778125966470,6531.851380887476807,
59353.081516203703359,6480640.629022296518087,4023458.346556517295539,1172709.181082993745804,-2401.265992136306977,1976.096924192770757,6480.814172374655755,
59353.082210648200999,6326517.191988632082939,4135678.081647695042193,1559519.198731473879889,-2734.840417362465359,1763.589130651394953,6409.488814506749804,
59353.082905092596775,6152631.164130224846303,4234979.178523569367826,1941446.586209820117801,-3059.846558300409470,1545.588707374747628,6318.103145855108778,
59352.916238425903430,6528052.598041954450309,1601019.243303253781050,-3792285.929664519149810,2241.488992224874437,3991.203022062969012,5540.276235452361107,
59352.916932870401070,6652286.498361868783832,1837868.839037421625108,-3454112.421285727992654,1898.552574538781300,3901.726763219319764,5729.241277100491061,
59352.917627314796846,6755759.069749251008034,2068982.512704411987215,-3105134.757205792237073,1549.625030942951753,3800.054759015178206,5900.319320941713158,
59352.918321759301762,6838143.502515833824873,2293637.754728887230158,-2746442.769758894573897,1195.798127684114661,3686.501271512627682,6052.966125752860535,
59352.919016203697538,6899179.020399236120284,2511132.057044163346291,-2379157.218536978121847,838.180537161635129,3561.418623710250358,6186.695282542903442,
59352.919710648202454,6938671.786414534784853,2720785.169160155579448,-2004426.267253611469641,477.894279376372765,3425.196197655735887,6301.080070841430825,
59352.920405092598230,6956495.589139063842595,2921941.286432831082493,-1623421.849158083787188,116.070983212335562,3278.259262683919133,6395.755177356697459,
59352.921099537001282,6952592.307548943907022,3113971.163265056908131,-1237335.935995895648375,-246.152026377424448,3121.067573651117982,6470.418101991007461,
59352.921793981498922,6926972.134735865518451,3296274.132592610083520,-847376.740475276601501,-607.635625805323343,2954.113796161208938,6524.830182825242446,
59352.922488425901975,6879713.567642921581864,3468280.035671472549438,-454764.860254406172317,-967.242674439014422,2777.921858345574037,6558.817309866484720,
59352.923182870399614,6810963.181004109792411,3629451.043500793632120,-60729.389486420637695,-1323.841679500839746,2593.045259904286468,6572.270470557121371,
59352.923877314802667,6720935.178797765634954,3779283.381991771515459,333496.000091389869340,-1676.310469667781945,2400.065300197156830,6565.146183302324062,
59352.924571759300306,6609910.722895042039454,3917308.940568041056395,726677.001524994382635,-2023.539906881770321,2199.589186444491133,6537.466738076326692,
59352.925266203703359,6478237.038003559224308,4043096.769011406227946,1117582.618469420587644,-2364.437622484046642,1992.248015901173630,6489.320176079065277,
59352.925960648200999,6326326.297911219298840,4156254.445437068585306,1504989.103462813422084,-2697.931700553339851,1778.694640408648411,6420.859979285232839,
59352.926655092596775,6154654.284203454852104,4256429.318492530845106,1887683.863666756544262,-3022.974251753103545,1559.601451771821985,6332.304486769595314,
59352.927349536999827,5963758.847672025673091,4343309.607047446072102,2264469.338011158630252,-3338.544864321530440,1335.658108299826608,6223.936074781109710,
59352.928043981497467,5754238.154927456751466,4416625.372683026827872,2634166.797779317013919,-3643.653938280151124,1107.569216121336467,6096.100107578230563,
59352.928738425900519,5526748.743914633989334,4476149.339573263190687,2995620.097584896255285,-3937.345889520746823,876.051975048469444,5949.203662998035725,
59352.929432870398159,5282003.388306717388332,4521697.586136763915420,3347699.331740640569478,-4218.702218538715897,641.833785070660269,5783.714066748557343,
59352.930127314801211,5020768.788846392184496,4553130.075711172074080,3689304.398982097394764,-4486.844462586817826,405.649830415594806,5600.157213462555774,
59352.930821759298851,4743863.078593057580292,4570351.058845371007919,4019368.463572787120938,-4740.937013650850531,168.240616296916727,5399.115642476850553,
59352.931516203701904,4452153.178229216486216,4573309.312450385652483,4336861.283717069774866,-4980.189704885904575,-69.650488647049087,5181.226350137581903,
59352.932210648097680,4146551.994918651878834,4561998.241974033415318,4640792.416293845511973,-5203.860109679264497,-307.279644874930966,4947.178439517000697,
59352.932905092602596,3828015.498758449219167,4536455.838071845471859,4930214.265841475687921,-5411.255630745860799,-543.904842876343650,4697.710705700131257,
59352.933599536998372,3497539.671535606496036,4496764.502716085873544,5204224.992804676294327,-5601.735434684976099,-778.788193784228952,4433.609158755256431,
59352.934293981503288,3156157.345868363510817,4443050.729198312386870,5461971.271006470546126,-5774.712254024543654,-1011.198182426313679,4155.704428432981331,
59352.934988425899064,2804934.942092958372086,4375484.655409352853894,5702650.883330045267940,-5929.654015789054029,-1240.411909490923108,3864.869057510250514,
59352.935682870396704,2444969.114251221530139,4294279.476620662957430,5925515.150587310083210,-6066.085301803356742,-1465.717296911533367,3562.014671789767817,
59352.936377314799756,2077383.306959571084008,4199690.739531381987035,6129871.194570443592966,-6183.588606248352335,-1686.415253567157379,3248.089061684313492,
59352.937071759297396,1703324.253954910673201,4092015.488384280819446,6315084.010223515331745,-6281.805419343402718,-1901.821779960078402,2924.073160444840141,
59352.937766203700448,1323958.402411113260314,3971591.305703033227473,6480578.367966555058956,-6360.437104317968988,-2111.270007502306271,2590.977941965173159,
59352.938460648103501,940468.308666238444857,3838795.224939224310219,6625840.518078725785017,-6419.245562818413418,-2314.112131610187134,2249.841290153196951,
